id;region;municipality;settlement;type;population;children;latitude_dms;longitude_dms;latitude_dd;longitude_dd;oktmo;dadata;rosstat
139898;Алтайский край;Немецкий национальный;Шумановка;с;1197;265;53.15.33;078.55.26;53.2591666666667;78.9238888888889;1660460101;0;1
139899;Ростовская область;Азовский;Елизаветовка;с;2057;391;46.39.18;038.53.42;46.655;38.895;60601420101;0;1
139906;Алтайский край;Немецкий национальный;Редкая Дубрава;с;1271;312;53.16.42;079.02.42;53.2783333333333;79.045;1660450101;0;1
139913;Калининградская область;Неманский район;Жилино;п;937;299;54.54.22;021.55.42;54.9061111111111;21.9283333333333;27714000201;0;1
139925;Белгородская область;Волоконовский район;Погромец;с;937;153;50.20.39;037.51.01;50.3441666666667;37.8502777777778;14630420101;0;1
139928;Республика Дагестан;Ахвахский район;Верхнее Инхело;с;995;391;42.37.15;046.19.49;42.6208333333333;46.3302777777778;82605415101;0;1
139931;Республика Дагестан;Дахадаевский район;Харбук;с;1483;156;42.09.32;047.31.52;42.1588888888889;47.5311111111111;82618472000;0;1
139932;Сахалинская область;Томаринский городской округ;Ильинское;с;571;131;47.59.19;142.12.24;47.9886111111111;142.206666666667;64748000111;0;1
139948;Республика Крым;Симферопольский район;Перово;с;3890;0;44.55.42;034.03.25;44.9283333333333;34.0569444444444;35647454101;0;1
139951;Республика Хакасия;Черногорск;Черногорск;г;75195;16074;53.49.37;091.18.22;53.8269444444444;91.3061111111111;95715000001;1;0
139956;Ульяновская область;Цильнинский район;Большое Нагаткино;с;5280;1045;54.30.57;047.57.51;54.5158333333333;47.9641666666667;73654415101;0;1
139965;Калужская область;город Калуга;Лихун 2-я;д;868;159;54.37.50;036.16.39;54.6305555555556;36.2775;29701000366;1;0
139969;Московская область;Можайский;Центральной усадьбы совхоза Синичино;п;837;167;55.36.21;035.34.16;55.6058333333333;35.5711111111111;46745000910;1;0
139974;Омская область;Горьковский район;Горьковское;рп;5451;1270;55.22.05;074.22.01;55.3680555555556;74.3669444444444;52609151051;1;0
139978;Республика Дагестан;Агульский район;Фите;с;709;149;41.47.29;047.44.25;41.7913888888889;47.7402777777778;82601440000;0;1
139991;Республика Дагестан;Новолакский район;Ямансу;с;909;347;43.08.20;046.25.28;43.1388888888889;46.4244444444444;82639497000;0;1
139993;Нижегородская область;Володарский район;Золино;с;603;71;56.16.49;042.59.05;56.2802777777778;42.9847222222222;22631404111;0;1
140004;Забайкальский край;Читинский район;Новотроицк;с;697;164;51.59.10;114.05.30;51.9861111111111;114.091666666667;76650465101;0;1
140021;Республика Алтай;Горно-Алтайск;Горно-Алтайск;г;63845;17452;51.57.29;085.57.37;51.9580555555556;85.9602777777778;84701000001;1;0
140035;Самарская область;Волжский район;Николаевка;с;763;37;53.05.24;050.18.55;53.09;50.3152777777778;36614456106;0;1
140036;Республика Башкортостан;Аскинский;Султанбеково;д;510;168;56.01.45;057.08.25;56.0291666666667;57.1402777777778;80604443101;0;1
140038;Ленинградская область;Всеволожский муниципальный район;Керро;д;730;106;60.18.58;030.18.04;60.3161111111111;30.3011111111111;41612420146;0;1
140050;Хабаровский край;Охотский;Охотск;рп;3298;706;59.21.40;143.13.32;59.3611111111111;143.225555555556;8634151051;0;1
140058;Республика Тыва;Тандинский кожуун;Балгазын;с;3889;1724;50.59.41;095.09.55;50.9947222222222;95.1652777777778;93640433101;0;1
140063;Хабаровский край;Хабаровский;Мирное;с;2892;491;48.29.17;135.13.29;48.4880555555556;135.224722222222;8655440101;0;1
140065;Владимирская область;Вязниковский;Лукново;п;2056;360;56.10.36;042.02.29;56.1766666666667;42.0413888888889;17610445176;0;1
140088;Липецкая область;Добринский район;Средняя Матренка;с;529;96;52.06.23;040.11.54;52.1063888888889;40.1983333333333;42612464101;0;1
140089;Челябинская область;Кизильский район;Урал;п;669;88;52.36.56;058.59.31;52.6155555555556;58.9919444444444;75632493101;0;1
140090;Ульяновская область;Базарносызганский район;Базарный Сызган;рп;4832;811;53.44.54;046.45.31;53.7483333333333;46.7586111111111;73602151051;0;1
140092;Республика Башкортостан;Стерлибашевский;Кабакуш;с;555;86;53.16.03;055.20.22;53.2675;55.3394444444444;80648418101;0;1
140116;Республика Хакасия;Усть-Абаканский район;Калинино-2;с;1201;162;53.44.18;091.23.33;53.7383333333333;91.3925;95630425101;1;0
140118;Кировская область;Киров;Киров;г;501247;103553;58.36.13;049.39.50;58.6036111111111;49.6638888888889;33701000001;0;1
140122;Забайкальский край;Краснокаменск и Краснокаменский район;Соктуй-Милозан;с;525;125;50.04.33;117.46.44;50.0758333333333;117.778888888889;76621430101;0;1
140125;Ивановская область;Лежневский район;Лежнево;п;7837;1618;56.46.31;040.53.10;56.7752777777778;40.8861111111111;24614151051;0;1
140129;Пермский край;Александровский район;Всеволодо-Вильва;рп;2453;542;59.12.55;057.25.60;59.2152777777778;57.4333333333333;57605154051;0;1
140138;Московская область;Ногинский;Авдотьино;д;820;83;55.55.23;038.14.04;55.9230555555556;38.2344444444444;46751000116;1;0
140140;Алтайский край;Локтевский;Успенка;с;748;180;50.58.08;081.32.09;50.9688888888889;81.5358333333333;1625484101;0;1
140141;Московская область;Воскресенский;Барановское;с;1454;206;55.24.06;038.45.23;55.4016666666667;38.7563888888889;46606402111;0;1
140144;Оренбургская область;Сакмарский район;Красный Коммунар;п;4163;956;51.57.35;055.22.01;51.9597222222222;55.3669444444444;53640417101;0;1
140146;Тверская область;Калининский район;Рязаново;д;1341;255;56.42.10;035.45.35;56.7027777777778;35.7597222222222;28620410146;0;1
140155;Амурская область;Свободный;Свободный;г;53404;10425;51.22.33;128.08.03;51.3758333333333;128.134166666667;10730000001;0;1
140159;Краснодарский край;Кущёвский район;Знамя Коммунизма;х;779;57;46.28.03;039.32.44;46.4675;39.5455555555556;3628422111;0;1
140160;Курская область;Курчатовский;Макаровка;с;530;72;51.41.27;035.31.33;51.6908333333333;35.5258333333333;38621422101;0;1
140165;Псковская область;Красногородский район;Красногородск;рп;3690;716;56.50.00;028.17.12;56.8333333333333;28.2866666666667;58614151051;1;0
140183;Республика Крым;Сакский район;Кольцово;с;797;0;45.19.36;033.27.05;45.3266666666667;33.4513888888889;35643426101;0;1
140190;Орловская область;Ливенский;Сахзаводской;п;2602;512;52.25.44;037.30.58;52.4288888888889;37.5161111111111;54629425131;0;1
140200;Чувашская республика;Канашский район;Новое Урюмово;д;659;138;55.23.05;047.24.53;55.3847222222222;47.4147222222222;97616432101;0;1
140230;Краснодарский край;Мостовский район;Славянский;х;715;112;44.41.48;040.31.14;44.6966666666667;40.5205555555556;3633452106;0;1
140238;Кабардино-Балкарская республика;Прохладненский район;Учебное;с;1110;320;43.48.19;043.53.16;43.8052777777778;43.8877777777778;83625460101;0;1
140240;Ростовская область;Орловский;Пролетарский;х;667;81;46.39.55;042.22.44;46.6652777777778;42.3788888888889;60642452101;0;1
140244;Московская область;Раменский;Ильинский;рп;10279;1947;55.37.13;038.06.20;55.6202777777778;38.1055555555556;46648155051;0;1
140246;Краснодарский край;Новокубанский район;Глубокий;п;3908;927;44.56.49;041.01.12;44.9469444444444;41.02;3634422101;0;1
140254;Республика Алтай;Онгудайский район;Иня;с;702;245;50.27.06;086.37.35;50.4516666666667;86.6263888888889;84620420101;0;1
140257;Республика Ингушетия;Малгобекский район;Инарки;с/п;6911;2204;43.28.10;044.32.34;43.4694444444444;44.5427777777778;26615415101;0;1
